Alpha_Node,Total_Support
CCL15,-104
PINX1,-104
PFDN1,68
BMPR2,364
SLC7A8,-88
AHR,-152
OR5AR1,932
GLMN,-42
ID3,230
GDI1,-246
HNRNPH1,38
RBL1,-460
P2RX6,-86
OR5K2,932
ICAM3,-66
PVRL3,324
AKT2,264
EXOC3,-102
ZFYVE20,-82
CD86,224
DPAGT1,-80
RAET1E,-86
BEX1,-230
GRM6,740
PPP1R12B,86
TACC1,-202
TBP,354
SNRNP200,44
FGD3,294
FAM33A,-30
DVL2,316
MNDA,-470
PHF5A,38
RARRES3,162
MMP27,38
EGR2,-354
APH1B,-76
APBB1,-438
LRPAP1,-68
OR2B11,664
UBP1,54
ZFYVE9,358
THY1,-194
RAP1A,-218
CAMK2G,-48
OR2T6,664
EIF3C,10
CCT8,154
GLG1,-66
S1PR3,66
IGLV2-11,-106
RAC1,2
OR6Y1,932
TAS2R40,-100
CLDN3,-84
PTN,-512
STARD5,-80
GTF2A2,382
DAB2,66
RFXANK,-16
OR2AE1,932
KRT14,-44
CSNK2B,194
C1QB,-86
PLCB1,-598
CXCL16,1022
JUNB,-82
MAP4K1,286
U2AF1,0
PLCL2,-104
SEPT4,-254
NRP2,74
MUC5AC,-424
THOC4,80
HIST1H4A,-178
NDN,-184
LRPPRC,220
SPOP,-100
MYB,-30
GPR183,-88
RBMX,38
AATF,220
ERCC6,198
ITGB1,-300
GRIA2,152
SERPINA1,-440
CYP4A11,-132
HCLS1,152
NUDT21,38
IKBKG,-458
OR8B8,932
TXK,250
CFP,-102
KRT1,8
OR3A1,664
GMNN,-114
MRAS,288
IGFBP2,-564
MMP24,38
KIR2DL4,42
DKFZP666O0110,-470
CAPN1,-322
PTGS1,44
PCDHGC4,-58
GREM2,-86
CACNA1D,-108
GRIK5,162
FDXR,-84
OR52E8,932
PPP1R3B,-284
OR4C46,664
NUP85,14
IRF3,-346
OR5B21,932
CDK5RAP2,-10
RAD1,-354
CCND2,-928
PRKRA,-178
NTSR1,76
NRCAM,-80
CDH2,-54
SIRPA,-84
CREB3,272
NKX2-2,-72
HTRA2,-84
NCOA1,-536
OR4C6,664
XB,2
JAG1,-68
GK,-80
MBTPS2,-76
NR6A1,-80
DNASE2,-48
IL2,-498
SLC25A6,-86
MATK,-282
PAPSS1,-84
BOC,-12
ZW10,-28
AZIN1,-80
ABCB1,-364
OR9K2,932
MCM2,156
GGCX,-34
FAS,-574
SORT1,70
IRF1,-578
EPPK1,-248
BMP8B,-100
WNT2B,28
CCT7,70
RPS29,-4
BMP15,-72
FGF8,0
HNF4A,-546
CACNB1,-152
PSMD6,94
EIF4G2,-428
TFCP2,8
DYNC2H1,-288
KRT17,-496
IFNA5,-308
OR10J5,664
TLL1,-72
EVI5,-192
SLC6A4,-42
FAIM,-22
IL4R,-470
TAS2R16,-98
MKI67,16
ACSL1,-40
MAPK9,-162
U2AF2,-42
IL23R,148
DNTT,-162
IGLV6-57,-106
OR1F1,664
RNASE2,-56
GNAS,-874
GRM4,742
HDAC1,-410
IL18R1,-48
OR51L1,664
CXCL2,1038
CLCA4,-84
PEBP1,6
CLCA2,-84
NOSTRIN,-150
GNGT1,-1488
MAD2L2,-400
IGLV2-14,-106
HLA-DRB1,494
PI4KB,90
PKMYT1,-326
SMURF2,198
LRP5,582
HSD17B4,-490
OR2T35,1022
FZR1,264
LGALS3,-94
NFYA,330
CDKN2B,-812
PTPRJ,318
EHMT2,380
E2F1,-712
GCGR,824
CAMK2A,-110
RNF128,-466
BMP10,318
OR2B3,880
GLYAT,-404
CLIP1,40
UNC13B,244
PCF11,362
NEDD8,60
CENPO,46
PFN1,500
SVIL,340
P2RY2,914
YES1,-742
SEC24B,262
OR6T1,628
ESPL1,248
FZD5,-46
GEMIN6,204
BACE1,296
SNW1,360
ZWILCH,46
XIAP,-114
OR2AG2,576
TOR1A,236
SLC6A3,250
OR52N5,628
CDKN1C,358
NFIX,546
TYROBP,498
ARHGAP4,122
PPP2R3B,138
URF-RET,368
CLDN7,202
SF3A2,358
CACNG7,222
RPS10,262
TCF7L2,-810
MCC,248
VTN,366
POU5F1,-410
APEX1,-430
STAT2,446
FZD6,-42
OR11L1,628
AP2B1,256
FMR1,278
SEMA3C,250
TGFBR2,-616
PRCP,244
NFYC,404
PPARG,-756
OR4N5,576
NCR3,296
OR9I1,628
RANBP2,252
ID1,-40
PDGFB,-644
RPL36,278
SMG5,366
MPO,206
HES6,242
PIM2,216
COX7B,242
MUC2,-326
KRT18,-478
ARHGAP20,102
OR4C12,576
MAP3K8,-182
GZMB,374
SAE1,56
GPSM1,832
IL1RAP,-286
CDK8,328
PLCE1,-148
PLA2G2A,90
TRAM1,258
SLC7A7,252
GNA14,-376
SMARCE1,-814
APBA2,292
OR4Q3,576
PTEN,-168
PTP4A2,276
OR8D2,628
GUCY1A2,322
RBPJL,470
CIAO1,258
APBB2,334
XPO5,250
RAD9A,-668
PARK2,176
DLL1,344
ABCD2,240
OR2T1,576
CD36,-774
ABCA2,278
RAF1,-796
CSF2RA,262
PCDHB13,-146
CNGB3,254
JUB,-154
IFT88,266
UBA3,340
NDNL2,270
PLEKHA8,206
EWSR1,250
EDA,244
SSX2IP,220
SERPINC1,330
LAMA2,230
RGS5,456
FGA,-84
HMGCS2,98
TAC1,252
ARPC1B,270
MYO18B,392
OR51A7,576
LRP1,312
WNT1,-480
TDRD7,250
RHOC,-14
RNF34,242
POLR2H,-588
MYST4,-276
EVI1,514
NFKBIE,-202
RGS9,378
C5,914
MC1R,272
COL4A3,434
CHRM5,456
JMJD1A,340
OR8K3,628
ARID1B,-178
CD68,284
PCDHGA1,-148
STT3A,258
OR4Q2,880
UQCR,248
IGFBP5,380
GNG10,476
CENPJ,24
KLRC2,308
CD72,432
CCR2,916
FGF13,122
CREB3L3,296
PFDN6,300
OR4X2,578
CPT1C,222
FOSL2,290
GUCA1B,248
GNA11,-612
OAZ3,-110
UCP1,150
CCNG1,296
FBP1,-198
VAV1,116
CXCL13,250
OR13C2,628
TTN,118
CAT,-558
TNFRSF8,-408
PCDH10,-146
SOCS3,12
ADCY6,846
ABI2,76
CEACAM5,-406
SH3BP5,398
MAGED1,130
IGLV1-36,252
CYP11B2,312
PRKCA,50
CD69,-702
CD55,300
OR2G6,576
OR3A3,576
OLR1,92
TIAM2,-8
CHP,424
CXCL11,804
CCR5,206
OR4S2,576
SLC7A6,252
CDC42,-570
SUMO2,232
STX10,252
WNT9B,-82
ADCY7,822
DOK2,56
RPL39,266
RPS4Y1,262
KIR3DL3,256
CYTH1,890
SEC11A,274
IMPA2,428
YWHAZ,-758
GINS4,240
STEAP3,242
CDC34,276
EIF4EBP1,-26
FNTA,280
OR2D2,576
CLDN23,202
OR51A4,576
MIF,338
TAS1R1,250
BCAT1,260
AKR1C3,248
PAPPA2,256
ACSL5,122
SLC16A3,246
CPT1B,220
APAF1,-114
SPP1,-852
MME,-400
PREB,302
TAAR9,886
CCDC99,42
DSG2,338
PARP14,300
CACNB2,222
NEF3,-692
SEMA4A,204
MYL7,364
CDH6,-148
LIMS1,294
CNGA4,212
MYOC,276
AKAP13,-432
ACADM,98
DYNC1LI1,194
HLA-G,368
ZNF143,474
IL3RA,128
ARHGEF12,88
PHLPP,-36
EPHB4,-86
SF3B2,358
OR1A2,576
INCENP,44
SPRR2A,-726
SNRPA1,356
RPS6KB1,-162
PTGIR,880
STON1,300
IL9,288
FHL1,252
FGF21,30
FBN1,308
HLA-DMA,402
MLXIPL,-620
IFNA6,-496
SUMO1,356
COL14A1,398
SELL,-844
RESDA1,-158
NCAM2,252
ARHGAP1,122
RPS24,262
SFRP1,-56
TRIM2,250
UQCRFS1,248
PITPNA,-162
OR4D11,576
TBCA,210
SIAH2,180
C3ORF10,16
ILK,-662
ERCC5,482
IL4,-550
MOS,172
OR4F6,576
PFKFB4,-244
PDCD1,-280
COL8A2,112
NUPL2,-484
CCNC,-230
SNX6,-256
OR9A2,912
STK36,868
TNFSF12,-412
PAWR,-362
PRKAR1B,246
OR10A4,952
ADIPOQ,-408
UBA52,-230
GRP17,-252
CD28,-280
STX2,-244
SET,-296
GRK5,-626
FGG,-154
PCDHGA2,-184
RAP1B,-74
RHEB,-410
CEP27,-466
MC3R,-238
THRB,-258
NOS3,140
MAPKSP1,-304
MAPK8IP2,-284
SUPT16H,-220
CLDN5,-242
PLXNB2,-126
AVPR2,750
PTK2,16
DNAH5,-252
RHOA,-178
YWHAG,-198
NSF,-244
ARG1,-260
RHOJ,100
ADIPOR2,-232
EXOC6,-310
ARF5,-244
ME1,-380
IL21,-184
KL,-218
OR51A2,952
MAP4K3,-238
FDX1,-242
TNFRSF10B,-376
DHX9,-234
TIMP4,-284
SIGLEC1,-242
ITPR1,-72
OR2A14,952
VEGFB,-364
ITGA2,-318
MYH15,-200
PDP1,-230
REXO2,-180
FBXW11,-146
C6,-236
TRPM5,-244
CACNG4,-248
LPAR1,-310
IMPDH2,-514
CREBBP VARIANT PROTEIN,-318
SNRPC,-252
CYP11A1,-714
PCDHGB5,-184
MAP3K7,358
USH1C,-244
ROBO1,-250
CCL1,-236
TFPI2,-756
FLT3LG,-280
CCT2,-218
AASDHPPT,-244
MBD2,-238
NUMBL,-232
SURF2,-228
ARHGAP22,-216
TGM2,632
PROZ,-242
PYY,-242
F2RL2,750
DTX3L,-232
BAZ1B,-152
PCAF,-764
NCBP2,-426
MMP23A,46
ANTXR1,-178
WNT8A,146
OR4K13,952
SH3KBP1,-186
MMP25,50
IGLV1-44,-284
CLTB,636
RRAS,-212
ARPC1A,-190
OR5D14,912
SLC1A3,-230
CHRM1,936
LEFTY2,-308
EIF3A,-224
DNAJC8,-236
PPP1R3A,-330
MYLC2PL,-210
GNRHR,306
BCL2,-486
TXNL4A,-236
TFAP2C,-284
CDK3,-414
MIA2,-192
TSC2,-318
TFPI,-238
GSBS,-254
LTB,-390
IFNA2,-476
ABL2,-230
ALPI,-534
DNAH3,-260
PCDH12,-184
CRMP1,-242
GNLY,-560
TDGF1,-130
CXCL5,832
OR6V1,912
DUSP4,-368
IER3,-374
SNCAIP,-396
CSNK1G2,326
PPP2R2A,-272
TAF4B,-162
MYH1,-156
PDHB,-246
VTI1A,-242
TOP3A,-244
PLA2G7,-236
RBBP7,-194
RICH2,-216
NSD1,-302
SEMA4B,-244
PFKL,-332
DCHS1,-184
SPRY2,-38
TFDP2,-232
PCDHB4,-184
OR1J2,952
TAF1C,-150
TERF2,-248
PSMD10,4
CAST,-370
FRAP1,-10
ABI1,-122
NR2F1,-804
DYNC1I2,-322
MAP4K5,-362
MAT2B,-538
FZD4,154
PPP1R3D,-324
CENPM,-254
ACSL4,-366
MYBPC1,-162
OPRD1,976
AGT,-316
LHB,758
TLR7,-414
TGM1,-250
LPAR3,-484
SNAP25,-232
SFTPB,-246
PRKG1,-362
HSP90B1,-306
SPC24,-248
SLC25A18,-242
OR1L6,776
MAPK15,-256
SEC61A1,-246
MYT1,-510
GFRA1,32
LRP1B,-232
GK2,-378
SDCCAG8,-396
PCBP1,-236
MSC,-248
IFNA16,-476
POLR2F,-638
OR4A4P,776
FLNA,-60
KIR2DS4,-230
BNIP1,-242
HOXA10,-224
CEP57,-396
DYNLT1,-400
NUP107,-200
AKT1S1,-314
ZAP70,164
BRCA2,-402
AXIN2,220
CRTAM,-242
SEMA3A,-244
CHRNG,-122
UNC13D,-244
PTHLH,-474
FGFR2,-20
EFNB1,164
DAP,-250
PSMD14,8
TUBB4Q,-234
MTSS1,-240
OAZ1,-712
PCDHGA12,-184
TAS1R2,-250
CEP290,-396
AES,-102
OR5A2,910
TBCE,-266
CCL3,-344
CAPN12,-256
CD19,-472
TAS2R41,-232
C1S,-244
NPY5R,-238
RNF25,-508
PCSK7,-232
POLB,-528
RFC3,-270
PCDHA13,-184
WNT8B,144
IL13RA2,-96
IBSP,-294
ADH6,-532
PSMC3IP,-284
OR4F21,776
TAAR6,744
TCRA,-206
DNAJB6,-244
TRBV19,-252
MS4A2,-526
OR2T33,952
PDC,-166
ATP5G1,-244
SMARCD2,-142
APP,-714
DSPP,-232
GUCA1C,-244
TSC22D3,-230
GUCY1A3,-272
PLD1,-294
FCER1A,-534
STX4,-110
GNAT1,994
NPPA,-422
GRID,-174
OR2AG1,952
VCAM1,-524
SKIP,-244
C1QC,-244
CSDE1,-402
AP1B1,-232
GYPC,-534
WASF2,134
OR5M3,912
GATA3,-302
SNAI2,-296
PER1,-246
PAK1,-238
PCDHB9,-214
ANAPC7,-482
PCDHB11,-708
KTN1,-244
ABCA1,-410
TCF12,-248
OR2S2,952
INSRR,-142
EEF1B2,-394
GNG11,384
GAMT,-176
GUCY2C,-534
NR2F2,-446
IL29,182
SLC7A10,196
SAR1A,208
IGF2R,202
COL1A2,520
EPX,84
BCL2L1,-422
CENPP,72
PPP3R2,338
COL16A1,434
AGRN,326
TERF2IP,170
TYR,242
PLCD4,68
INPP1,424
VEGFA,-112
MAGI2,316
PFN3,346
DGKA,408
KRAS,-72
ADRB2,618
SH3BP2,382
SOCS1,524
SRR,154
GNA15,-268
GTF2E2,134
OR10X1,1244
HOXA7,-474
HS2ST1,236
NCAPD2,-262
ARAP2,194
RPS3,124
PCDHGB3,280
MLF1IP,70
HUS1,-122
ALAS2,232
OR5M10,1244
TRAF5,-20
OR5D13,1244
PPIL2,184
OR1J1,1054
PRKCG,198
NCK2,178
PCSK5,234
HBP1,-130
OR4F3,1054
PHKA2,254
KRT6B,154
TUBA3E,198
REC8,150
OR52R1,1244
PSEN1,-186
OR56A5,1244
NTF3,244
LIN7A,182
KSR1,194
TAOK3,190
NONO,184
PCDHAC2,278
CDH12,280
POLR1A,148
LIMK1,164
LTB4R2,1352
NSL1,72
SLC2A1,236
F3,-622
OR2H1,1054
SHC4,382
JUP,140
OR5B17,1244
CXADR,182
CACNA1C,160
OR7D4,1054
RHOBTB2,418
SUPT5H,106
CCL25,1158
ARNTL,186
CHAF1A,376
TLE2,328
SNRNP70,120
KCNN3,-318
FGD1,238
GYG2,182
FAM162A,236
CLDN10,176
CTNND1,230
MLTK,178
TAX1BP3,184
ERCC3,256
OR5T3,1244
OR8J1,1244
RHOBTB1,420
STRAP,290
ARHGAP19,206
OR4L1,1054
MBD3L2,216
COL1A1,-296
CNTNAP1,198
SF4,58
GNG5,608
SMC1A,94
HNRNPA1,376
EIF2B4,184
CREB3L1,264
HRH4,1064
NOLC1,112
CYP11B1,122
MED24,200
SKI,404
PTGER2,196
RPL3L,164
MMP7,-570
MIA,184
DIAPH1,406
SFRS5,88
CCDC6,204
UROS,204
GRIK3,164
IL20RA,176
HMBS,-194
ARPC5L,214
CALB1,182
OR52B2,1244
TUBA4B,166
DRD1,1064
HMGA2,-198
ARHGEF11,206
OR2Y1,1054
THBS3,340
TUBA4A,164
CELSR1,280
ELF2,182
KLHL9,196
CEP78,38
DOK4,292
EIF2S3,100
GNRH2,188
LDLRAP1,182
OR5T2,1244
NCAM1,228
CDH10,280
ERCC8,126
OR5I1,1244
TTF1,148
GALNT3,246
CNTF,198
FCGR1A,280
DUSP9,-542
OVGP1,170
PARD6A,318
RPS6KA6,64
MYO5A,244
CLDN20,176
NRBP1,192
ADORA2B,1146
DHFRL1,182
BTG1,182
FER,288
CHRNB1,234
PCDHB16,280
IKZF3,-252
TNFRSF12A,168
CLK1,230
SEC61G,222
CDK6,726
CITED2,-510
EIF5B,170
STRADB,158
TP53BP1,166
PLA2G2E,68
PARP4,184
FAT2,280
PTPN11,-566
VIP,-330
SPRY4,202
ARHGAP10,180
ARNT2,242
CXCL10,1178
TBL1XR1,288
PCSK4,206
OR7C2,1244
GATA4,362
GRIN1,106
RGS2,462
KCNJ9,830
TCEB2,286
RPA1,-408
HTT,72
CUL1,534
MAGI1,330
FLT1,390
VLDLR,-110
ADRA1B,1066
PLAU,-398
NEFH,-196
RPS8,122
TRIM24,206
DVL1,374
SERPING1,186
SNAI3,202
PRSS1,224
CXCR6,1058
PAQR5,1062
IL15RA,368
NME2,204
FLNB,560
RANBP9,16
ITPR2,144
CYP1A1,-174
IGFBP6,202
TUBGCP2,40
CTDSPL,228
FYB,350
NOL3,-374
GNB4,740
PTGES2,218
ANGPTL3,288
AQP2,194
SNRPD1,-64
PAX6,280
IL3,304
GBF1,1242
OCRL,390
KCNQ5,154
HIP1,282
KLHL20,146
EDN2,168
MTNR1A,1116
CDH11,280
TANK,-126
CD59,194
TRBV3-1,208
CACNG3,176
PTH,-170
HBEGF,262
CLASP2,72
YWHAQ,450
SMN1,106
OR52I2,1244
RPS9,124
ARHGEF6,382
LYL1,182
TCRB,-238
PSMB7,442
VTI1B,182
PCDH18,280
SPIB,-108
WNT6,232
CYP27B1,182
MYD88,218
OR8J3,1244
SSTR5,1062
CDK9,196
SMARCA5,318
OR10AG1,1054
KIR2DL3,220
CD34,202
IL1R2,224
DKFZP686H1993,436
GP1BA,166
PPP2R1A,-36
AGAP2,184
TOP2B,368
RFNG,206
ZMIZ2,212
FCER1G,-504
NR4A1,4
AKR1C1,194
HOXB7,-184
COL4A6,466
FANCG,146
APH1A,326
OR2M2,1054
IGLV11-55,196
IRS1,-24
PREP,206
GML,224
NEFM,204
COBRA1,104
C4BPA,-720
CSNK1E,196
RHOH,-424
FAM120B,-684
MYF6,-718
CAMK2B,-734
APLN,798
B4GALT1,-728
PTGER1,842
OR10AD1,780
APOB,-414
SMARCD3,-684
G6PC,-592
TAF5,-834
PDPK2,-668
ORC5L,-938
TUBB2B,-788
IGHV1-69,-716
CTTN,-692
OR10H4,782
ITGA7,-272
PHKG2,-586
AP2S1,-766
HPGD,-648
ODF2,-604
S100B,-592
OR6N1,692
RPS14,-524
NMI,-584
NFKBIL1,-652
KRT16,-992
CDK5,-582
PFKM,-778
CDKN1B,-1332
ABHD5,-720
RRM2B,-414
RAD52,-734
COL4A2,-744
OR2H2,782
AP2M1,-722
OR51V1,782
SLBP,-726
RGMB,-620
KNS2,-704
SRP19,-712
MAML2,-706
IFNAR1,-970
IHH,-532
TAAR3,758
ANAPC5,-534
PSMB3,-722
OR2V2,782
SYT1,-600
GPR37,-606
PF4V1,-602
MAPKAPK2,-1094
GPD2,-708
SELPLG,-770
MXD1,-1086
ACTR2,-766
CAB39,-722
FKBP3,-616
OAZ2,-882
PRIM1,-764
IRAK2,-690
CCNE2,-1052
MYBL2,-788
C8B,-726
RPS6KA2,-772
CACNA2D1,-738
OR9Q1,700
PTAFR,-856
PSORS1C2,-932
OR4C11,782
RP11-631M21.2,-692
SIN3B,-218
KCNJ6,-170
BDP1,-572
THBS2,-480
SPTAN1,-416
DLL4,-662
TRPV6,-522
PRSS3,-738
BHLHB3,-720
JAK3,-940
OR5M1,700
NR1H4,-598
CISH,-314
NCF2,-856
LAMB4,-506
OR10H3,782
TUBB2C,-836
PRLR,-522
APOE,-714
PPP1CB,-828
PRDX1,-590
DCTN6,-722
TUBGCP4,-606
PORCN,-804
CENPE,-838
BMP2,-552
LNPEP,-752
AREG,-838
PPP1R3C,-670
AVPR1A,758
MAPK8,-1236
LTBP1,-794
TCF4,-708
ZBTB16,-600
OR1M1,782
CACNA1I,-746
VDAC1,-720
NGFRAP1,-712
SSTR2,794
PSMB10,-724
SPC18,-724
PABPC1,-530
STAG2,-736
FOXO4,-1156
PSENEN,-736
KLRG1,-558
BPI,-710
OR10H5,782
DPYSL5,-720
MYF5,-718
TACC3,-730
DKK2,-678
EPHA8,-726
EPHA3,-468
LAMB1,-580
CHEK2,-608
PTGDR,-624
ARHGDIB,-978
SYDE2,-576
PDGFRB,-1014
HIPK2,-710
COL6A6,-490
EPHA6,-490
TBL1X,-676
IGKV A18,-716
KALRN,-554
RBM8A,-774
NCAPG,-716
HLA-DQA1/DRA,-606
OR2M3,782
AHSG,-726
CCNG2,-590
NR3C2,-712
FZD7,144
TAAR5,758
MAPK8IP1,-762
AGXT,-750
PCDHB1,-782
SYN1,-716
TNFSF13,-748
FANCA,-732
LIMS2,-256
NKX6-1,-720
EFNB3,-462
CDC14C,-730
EFNA1,-146
SNX4,-720
RHOT2,-424
FGF14,-630
CAP1,-728
IL5,-996
PRKACA,-1346
GRAP,-682
TUBGCP3,-604
STK39,-668
REN,-568
TNFRSF9,-714
PLCG2,-652
OR2L3,782
IRF7,-1256
CRY1,-600
POLG2,-736
IL13RA1,-372
ARR3,260
DKFZP686I0746,-666
SKA1,-816
PDPR,-710
NDC80,-816
PIAS1,-332
NCOR1,-276
SLC2A14,-702
OR11H4,700
USP2,-710
GTF2B,-968
RCHY1,-578
TPO,-552
OR5P2,700
DIAPH2,-828
HNRNPA3,-834
NFIA,-834
ME2,-934
GARNL3,18
TGIF1,-1226
NR1H3,-594
ATP5O,-718
ARFGAP3,-816
CRY2,-600
UQCRC1,-720
CD33,-762
DOCK2,-716
ARHGDIG,-574
ACADL,-676
ATP2A3,-684
PPP2R5E,156
IFNA14,-1006
CRKL,-926
CNTN2,-718
LPP,-724
MFNG,-662
TNN,-514
SP3,-990
BCL2L11,-716
UCP3,-702
GTF2A1,-1206
EIF2A,-606
DKFZP781F1414,-718
RALBP1,-734
PLA2G1B,-812
ATP5A1,-720
GRIK4,-702
SLC27A1,-582
CD1D,-678
TGIF2,-494
CDH17,-800
HES1,-660
CD40,-744
CENPQ,-816
E2F2,-440
PLXNA1,-608
ENPP2,-712
OR5C1,700
PIGU,-722
EDNRA,-616
RGS20,-496
OR6C74,700
ECSIT,-740
MEF2D,-1530
OR2A25,780
MAP2K1,-1038
APPL1,-708
TBL1Y,-674
NME1,-640
OR56B4,692
TCF3,-1296
TAS2R42,-726
PPP2R2C,-688
PAFAH1B2,-710
CFB,-726
OR51M1,782
WNT3A,118
ARRB1,-506
FGF20,-718
TUFT1,-728
PIP4K2B,-630
OR52A1,700
EGLN1,-730
POLR2G,-1190
LSM2,-816
GNA13,786
COL5A2,-262
ROCK2,-930
CCL26,780
DAAM1,-514
DKFZP686O088,46
TNIP1,-720
EIF3H,-542
LPA,-776
CNTFR,-554
SFPQ,-718
CRADD,-902
HELLS,-682
CASP8,-1238
HTR2A,808
MAP3K1,-1220
POLR2K,-1100
CCNA2,392
TUBB6,52
C20ORF191,162
BUB1,78
LEFTY1,116
PCDHB8,268
MAP4,180
MUSK,54
CLDN14,34
CLP1,-34
DNA2,48
F13B,74
UQCRH,54
ADRBK1,1012
GNGT2,1320
LYPLA1,58
MYO19,86
PSMA3,410
EGLN2,42
TLN1,-176
INPP5D,276
DECR1,-116
ALOX15B,298
ACD,54
OR8U8,1234
DMD,-438
NUP43,90
DAB1,20
TSLPR,168
RRN3,168
PIK3R2,390
BMP6,66
SQSTM1,200
SDC1,-254
TP63,-286
EEF2,26
RFX5,48
CYP4A22,82
TNFRSF10C,202
HCK,-636
COX7C,60
LATS2,-6
HOMER1,40
OR5AC2,1234
PMAIP1,232
ITK,352
UGT2B7,56
CDH8,268
ADAM12,-98
ITGA5,552
ACTR1A,178
CXCR3,1144
SSR4,64
ATF1,-466
PCDHA1,262
OR8U1,1234
IGLC1,44
ITPR3,-62
UROD,60
OR14J1,1234
PKN1,-402
RHOG,398
OR4E1,1124
TICAM1,220
IGLV8-61,44
APOA5,88
SMARCA4,-452
IFNGR2,572
GDNF,572
OR1F12,1124
RPL31,-8
IFNA1,-384
SP2,72
GCM1,54
OR6F1,1234
NKX2-1,68
HSIL5R,340
LMNB1,26
CHRNA1,1020
PPP2R5C,192
PSIP1,20
EIF4E,-382
ACTR1B,24
CLCA1,54
RPS6KA1,-430
OR11H6,1234
BMP8A,34
KATNA1,60
OR4S1,984
PCDHB6,268
ITGA11,388
OR56A4,1234
TRIB3,-58
CDH23,268
MDM2,-462
WNT3,134
C20ORF95,142
TFF3,6
AVP,130
ADRBK2,-132
CLDN18,34
AP1S2,100
GGA3,8
COL3A1,394
SELP,12
RUNX3,126
PSMA4,412
CPS1,-160
STMN1,-404
OR4A47,1124
DKFZP781B0869,258
OR8A1,1234
IFNA10,-460
CAPN13,122
POLR3A,128
MTA3,74
RPL10A,-8
SLC7A9,58
FCGR2B,134
CYP1B1,88
IL22RA2,166
MAFK,48
GPR45,762
HLA-B,168
PER3,54
SP1,1136
XRCC5,264
GJC1,54
TIRAP,78
KIT,-220
HOPX,58
XPO1,-496
TOP2A,190
PACSIN1,40
DEPDC1A,142
CDC20,244
OR1L4,984
PLEKHG2,142
CACNG6,44
UQCR10,54
POLR2A,-288
PARD6B,106
IGLV4-3,44
CDH15,268
LSP1,-320
EHD4,64
CTSD,376
SCD,182
MYST2,126
CKS1B,218
DCTN3,268
DGKE,188
ETV5,-482
IL11,60
GLRX,54
GRK4,918
NOTCH1,-770
MYBPC2,26
EGR4,342
RAD51,244
NMBR,1138
SAG,370
RPS21,16
PDE6B,40
RPL3,-8
MED26,56
SIN3A,-340
CCR10,994
BCAP31,66
OR10J3,984
RPL30,-8
AMH,136
NPBWR2,1148
HLF,52
MCL1,-4
NUP54,-26
CASC5,74
SEMA3D,56
ITGA3,442
TAF11,224
OR6K6,1234
HRH1,984
UBE2I,452
OR9Q2,1234
INPP5E,-16
NRG2,98
XRCC1,54
TLR3,218
GMIP,142
CACNA1G,42
MAPK13,-196
ARHGAP15,142
DUSP10,-580
OCLN,32
INS,-36
GREM1,48
SEMA4G,26
DNAH7,116
OR8G1,1234
ICAM1,-344
F5,74
RPS20,16
DNM2,296
ACACA,168
KREMEN2,280
ICOSLG,48
CLDN16,34
ERN1,32
PRKACG,186
SOD3,-146
NR2C1,6
PLCB2,-460
MYO1C,88
MMP9,-576
COPS2,0
RXRB,-392
DKFZP564A247,-570
DLG4,8
SP8,98
SMG6,82
GTF2F2,2
PRKD1,350
NCOA2,144
OR6C75,1234
TNFRSF13B,94
STAT6,-300
TXNRD1,58
IL2RA,-366
SLC18A2,42
MET,-436
CCL22,44
HSD17B2,104
GNB2,808
TUB,1144
GRB10,330
SELE,56
F11,52
CDH22,268
SF3B4,-34
MC2R,38
GABARAP,54
BIRC2,280
PIK3C2G,930
SLCO1B1,60
MADCAM1,68
TFE3,96
MAPKAPK5,-526
TRBC1,248
LRP8,362
CGNL1,86
FRK,68
ACTN1,50
PIGS,48
MAGOH,116
SCAMP2,70
TAS2R3,40
CDKN2D,-342
PCDH11X,268
OSM,58
STAR,-130
OR1K1,984
IKBKAP,100
SMC3,20
MYOD1,42
ERBB2IP,144
SV2B,106
MMP20,160
FOXA2,-208
RBPSUHL,80
SRGAP3,140
SNRPN,-4
GUCA2A,-160
PIP5K3,-60
PREX1,130
KDR,-284
NUP214,302
SLC25A5,54
IL22RA1,428
CYP7A1,-202
TAAR2,1122
PCDHA11,338
TH,-78
MYO18A,312
SSRP1,228
HDAC5,950
ESAM,180
PPARD,530
OR11A1,1156
OR5D16,1162
IGKC,208
HOOK2,82
GFAP,294
NCOA3,-162
SFRP5,222
CSF2RB,618
PPP1R1B,48
INHBC,274
SLC9A3R2 VARIANT PROTEIN,276
CSNK1A1,-354
OR2J1,1068
EMX2,176
SLC18A3,178
PELP1,354
SFRS3,170
HSPA5,170
IRAK1,570
NUP155,158
XPA,228
IL1R1,226
UNC5C,180
DLST,172
OR5AN1,1162
CAMKK1,146
HTR1D,1054
ALDH3A1,42
OR51G1,1058
FGFR3,172
COPE,190
BMP3,224
CAPNS1,260
HOXB13,254
ATF3,336
TCIRG1,-348
KLF11,-10
SGK1,208
NOS1,216
MTNR1B,1092
SFRS1,170
EIF2S2,182
FLOT1,178
OR2F1,1058
SLC30A6,240
DERL1,192
APOC2,182
COL27A1,428
PCDH8,338
IGLV7-43,208
LY86,178
OR2A12,1058
MYO5C,312
PIAS3,564
OR2W1,1058
HLA-DMB,362
IRF6,-24
OR10S1,1058
PCNA,-98
CYP3A4,80
OR13D1,1156
GDF15,360
LMO7,310
MYO1E,306
